"Chromosome","Gene","E.coli_85","E.coli_86","B.subtillis_94","B.subtillis_95"
"chrIV_pilon","g9982",0,0,0,0
"chrIV_pilon","g9983",0,0,0,0
"chrIV_pilon","g9984",0,0,0,0
"chrIV_pilon","g9985",0,0,0,0
"chrIV_pilon","g9986",1,1,1,1
"chrIV_pilon","g9987",0,0,0,0
"chrIV_pilon","g9988",155,145,93,145
"chrIV_pilon","g9989",151,228,155,164
"chrIV_pilon","g9990",72,115,77,90
"chrIV_pilon","g9991",203,196,141,181
"chrIV_pilon","g9992",369,378,210,262
"chrIV_pilon","g9993",52,33,25,35
"chrIV_pilon","g9994",62,87,29,47
"chrIV_pilon","g9995",5,3,3,2
"chrIV_pilon","g9996",1,0,1,5
"chrIV_pilon","g9997",0,0,0,0
"chrIV_pilon","g9998",0,0,0,0
"chrIV_pilon","g9999",3,2,6,3
"chrI_pilon","g1",73,99,83,67
"chrI_pilon","g10",115,145,99,128
"chrI_pilon","g100",126,140,82,115
"chrI_pilon","g1000",51,59,56,87
"chrI_pilon","g1001",561,638,411,454
"chrI_pilon","g1002",832,987,640,712
"chrI_pilon","g1003",112,117,86,114
"chrI_pilon","g1004",1154,1295,962,871
"chrI_pilon","g1005",397,457,379,464
"chrI_pilon","g1006",1,1,1,3
"chrI_pilon","g1007",0,0,0,0
"chrI_pilon","g1008",1,12,1,11
"chrI_pilon","g1009",0,0,0,0
"chrI_pilon","g101",20,20,13,44
"chrI_pilon","g1010",0,0,0,0
"chrI_pilon","g1011",0,2,0,0
"chrI_pilon","g1012",0,0,0,0
"chrI_pilon","g1013",0,2,6,6
"chrI_pilon","g1014",910,1136,785,740
"chrI_pilon","g1015",644,771,523,563
"chrI_pilon","g1016",573,693,410,403
"chrI_pilon","g1017",328,418,202,230
"chrI_pilon","g1018",156,301,172,610
"chrI_pilon","g1019",208,147,87,100
"chrI_pilon","g102",1,0,1,0
"chrI_pilon","g1020",0,0,1,1
"chrI_pilon","g1021",272,234,228,180
"chrI_pilon","g1022",472,599,365,432
"chrI_pilon","g1023",615,619,521,623
"chrI_pilon","g1024",2,0,0,3
"chrI_pilon","g1025",137,169,108,129
"chrI_pilon","g1026",312,348,216,242
"chrI_pilon","g1027",4,2,4,1
"chrI_pilon","g1028",0,0,1,0
"chrI_pilon","g1029",2,2,3,0
"chrI_pilon","g103",192,249,164,180
"chrI_pilon","g1030",0,0,0,0
"chrI_pilon","g1031",0,0,1,0
"chrI_pilon","g1032",0,0,0,0
"chrI_pilon","g1033",0,0,2,1
"chrI_pilon","g1034",11,9,6,21
"chrI_pilon","g1035",0,0,0,0
"chrI_pilon","g1036",17,27,19,28
"chrI_pilon","g1037",16,28,18,16
"chrI_pilon","g1038",0,0,0,0
"chrI_pilon","g1039",303,327,269,397
"chrI_pilon","g104",94,83,87,104
"chrI_pilon","g1040",381,491,300,409
"chrI_pilon","g1041",78,86,60,62
"chrI_pilon","g1042",225,238,186,229
"chrI_pilon","g1043",8,2,4,1
"chrI_pilon","g1044",3,3,2,0
"chrI_pilon","g1045",76,106,84,87
"chrI_pilon","g1046",123,141,91,74
"chrI_pilon","g1047",545,486,414,458
"chrI_pilon","g1048",574,688,406,479
"chrI_pilon","g1049",1,0,2,0
"chrI_pilon","g105",1,1,1,0
"chrI_pilon","g1050",107,85,78,96
"chrI_pilon","g1051",242,258,207,291
"chrI_pilon","g1052",245,319,203,218
"chrI_pilon","g1053",429,486,288,361
"chrI_pilon","g1054",1,2,1,4
"chrI_pilon","g1055",654,758,487,522
"chrI_pilon","g1056",256,315,195,248
"chrI_pilon","g1057",150,146,79,103
"chrI_pilon","g1058",64,74,46,55
"chrI_pilon","g1059",257,307,208,279
"chrI_pilon","g106",0,1,0,0
"chrI_pilon","g1060",616,717,487,576
"chrI_pilon","g1061",49,50,34,70
"chrI_pilon","g1062",2,1,20,2
"chrI_pilon","g1063",0,1,0,1
"chrI_pilon","g1064",549,584,388,454
"chrI_pilon","g1065",0,0,1,0
"chrI_pilon","g1066",1,2,8,3
"chrI_pilon","g1067",3,0,5,0
"chrI_pilon","g1068",0,1,4,1
"chrI_pilon","g1069",2,1,5,0
"chrI_pilon","g107",3,4,1,5
"chrI_pilon","g1070",1,0,1,0
"chrI_pilon","g1071",119,144,85,82
"chrI_pilon","g1072",158,181,114,123
"chrI_pilon","g1073",642,621,506,533
"chrI_pilon","g1074",174,146,128,149
"chrI_pilon","g1075",28,30,15,35
"chrI_pilon","g1076",0,0,0,0
"chrI_pilon","g1077",0,0,0,0
"chrI_pilon","g1078",0,0,1,0
"chrI_pilon","g1079",0,0,0,0
"chrI_pilon","g108",0,0,2,0
"chrI_pilon","g1080",0,0,0,0
"chrI_pilon","g1081",1,0,1,0
"chrI_pilon","g1082",0,0,1,0
"chrI_pilon","g1083",32,14,22,19
"chrI_pilon","g1084",285,242,166,423
"chrI_pilon","g1085",30,22,14,17
"chrI_pilon","g1086",1,3,3,0
"chrI_pilon","g1087",80,106,61,86
"chrI_pilon","g1088",3,11,3,6
"chrI_pilon","g1089",0,3,2,1
"chrI_pilon","g109",2,0,1,0
"chrI_pilon","g1090",390,482,238,247
"chrI_pilon","g1091",202,292,159,176
"chrI_pilon","g1092",1180,1178,828,900
"chrI_pilon","g1093",364,454,295,380
"chrI_pilon","g1094",3,5,5,9
"chrI_pilon","g1095",0,0,0,1
"chrI_pilon","g1096",179,126,76,106
"chrI_pilon","g1097",16,15,3,8
"chrI_pilon","g1098",1701,1713,1397,1624
"chrI_pilon","g1099",716,894,524,574
"chrI_pilon","g11",15,16,17,10
"chrI_pilon","g110",90,104,55,55
"chrI_pilon","g1100",0,2,0,0
"chrI_pilon","g1101",376,370,314,394
"chrI_pilon","g1102",2619,3790,2620,2574
"chrI_pilon","g1103",20,40,15,14
"chrI_pilon","g1104",7,5,3,9
"chrI_pilon","g1105",0,0,0,0
"chrI_pilon","g1106",0,1,0,0
"chrI_pilon","g1107",0,0,0,1
"chrI_pilon","g1108",27,33,26,51
"chrI_pilon","g1109",95,110,78,107
"chrI_pilon","g111",105,117,47,71
"chrI_pilon","g1110",2,9,11,6
"chrI_pilon","g1111",156,201,115,176
"chrI_pilon","g1112",280,311,180,209
"chrI_pilon","g1113",78,79,67,93
"chrI_pilon","g1114",0,2,1,3
"chrI_pilon","g1115",0,0,0,0
"chrI_pilon","g1116",2,2,6,3
"chrI_pilon","g1117",984,1036,745,1087
"chrI_pilon","g1118",82,73,37,61
"chrI_pilon","g1119",249,315,167,159
"chrI_pilon","g112",361,317,305,360
"chrI_pilon","g1120",0,0,0,0
"chrI_pilon","g1121",0,0,0,0
"chrI_pilon","g1122",0,0,0,0
"chrI_pilon","g1123",1,0,0,0
"chrI_pilon","g1124",0,0,0,0
"chrI_pilon","g1125",0,0,0,0
"chrI_pilon","g1126",1,3,2,10
"chrI_pilon","g1127",0,0,0,0
"chrI_pilon","g1128",2150,2328,1742,1997
"chrI_pilon","g1129",927,1154,758,883
"chrI_pilon","g113",128,138,64,90
"chrI_pilon","g1130",7,5,7,14
"chrI_pilon","g1131",0,0,0,0
"chrI_pilon","g1132",7,1,7,2
"chrI_pilon","g1133",680,723,542,612
"chrI_pilon","g1134",32,28,31,52
"chrI_pilon","g1135",145,139,129,111
"chrI_pilon","g1136",288,309,222,263
"chrI_pilon","g1137",212,249,149,147
"chrI_pilon","g1138",1,4,1,9
"chrI_pilon","g1139",7,6,9,7
"chrI_pilon","g114",205,250,174,181
"chrI_pilon","g1140",247,228,124,167
"chrI_pilon","g1141",481,588,356,365
"chrI_pilon","g1142",117,137,137,147
"chrI_pilon","g1143",619,617,527,620
"chrI_pilon","g1144",5,5,7,6
"chrI_pilon","g1145",7,15,8,33
"chrI_pilon","g1146",0,1,0,1
"chrI_pilon","g1147",264,327,210,228
"chrI_pilon","g1148",66,65,101,69
"chrI_pilon","g1149",49,72,50,61
"chrI_pilon","g115",0,0,0,0
"chrI_pilon","g1150",436,474,338,402
"chrI_pilon","g1151",1,0,0,0
"chrI_pilon","g1152",1,0,0,1
"chrI_pilon","g1153",64,70,51,108
"chrI_pilon","g1154",569,706,489,597
"chrI_pilon","g1155",1248,1236,952,1074
"chrI_pilon","g1156",0,4,1,7
"chrI_pilon","g1157",408,496,331,359
"chrI_pilon","g1158",537,559,446,514
"chrI_pilon","g1159",687,733,481,538
"chrI_pilon","g116",0,0,0,0
"chrI_pilon","g1160",2,1,2,2
"chrI_pilon","g1161",7,2,5,2
"chrI_pilon","g1162",939,1019,692,688
"chrI_pilon","g1163",364,413,215,290
"chrI_pilon","g1164",4,3,1,4
"chrI_pilon","g1165",1,2,3,7
"chrI_pilon","g1166",2,3,4,8
"chrI_pilon","g1167",185,222,131,171
"chrI_pilon","g1168",89,108,57,57
"chrI_pilon","g1169",322,438,281,342
"chrI_pilon","g117",0,1,0,0
"chrI_pilon","g1170",5103,3683,1106,951
"chrI_pilon","g1171",12,11,6,3
"chrI_pilon","g1172",0,0,0,0
"chrI_pilon","g1173",32,37,26,20
"chrI_pilon","g1174",115,149,84,94
"chrI_pilon","g1175",732,847,695,699
"chrI_pilon","g1176",0,0,0,2
"chrI_pilon","g1177",0,2,0,1
"chrI_pilon","g1178",5,7,17,6
"chrI_pilon","g1179",1,0,3,0
"chrI_pilon","g118",0,0,0,0
"chrI_pilon","g1180",352,395,347,333
"chrI_pilon","g1181",42,53,28,33
"chrI_pilon","g1182",9,11,7,16
"chrI_pilon","g1183",4,5,7,5
"chrI_pilon","g1184",351,356,264,266
"chrI_pilon","g1185",176,213,110,143
"chrI_pilon","g1186",9,8,9,8
"chrI_pilon","g1187",86,91,53,51
"chrI_pilon","g1188",61,64,60,54
"chrI_pilon","g1189",565,657,398,385
"chrI_pilon","g119",3,6,1,18
"chrI_pilon","g1190",618,618,461,442
"chrI_pilon","g1191",236,279,186,237
"chrI_pilon","g1192",278,350,201,212
"chrI_pilon","g1193",222,275,170,186
"chrI_pilon","g1194",629,721,488,530
"chrI_pilon","g1195",281,345,208,268
"chrI_pilon","g1196",754,877,586,592
"chrI_pilon","g1197",517,568,452,570
"chrI_pilon","g1198",1,0,1,0
"chrI_pilon","g1199",1,0,5,9
"chrI_pilon","g12",73,107,79,71
"chrI_pilon","g120",0,1,0,1
"chrI_pilon","g1200",23,14,3,28
"chrI_pilon","g1201",625,695,476,603
"chrI_pilon","g1202",77,51,73,74
"chrI_pilon","g1203",0,0,1,0
"chrI_pilon","g1204",0,7,0,9
"chrI_pilon","g1205",2,4,2,4
"chrI_pilon","g1206",321,369,222,265
"chrI_pilon","g1207",16,16,26,15
"chrI_pilon","g1208",0,0,0,0
"chrI_pilon","g1209",0,0,0,0
"chrI_pilon","g121",0,1,0,0
"chrI_pilon","g1210",0,0,0,0
"chrI_pilon","g1211",52,35,60,49
"chrI_pilon","g1212",1,0,0,1
"chrI_pilon","g1213",2,2,2,1
"chrI_pilon","g1214",38,32,21,21
"chrI_pilon","g1215",8,7,5,15
"chrI_pilon","g1216",0,0,0,0
"chrI_pilon","g1217",0,1,0,0
"chrI_pilon","g1218",1,3,3,2
"chrI_pilon","g1219",0,1,4,1
"chrI_pilon","g122",4,13,5,24
"chrI_pilon","g1220",0,0,0,0
"chrI_pilon","g1221",0,1,2,0
"chrI_pilon","g1222",26,47,37,64
"chrI_pilon","g1223",393,446,303,318
"chrI_pilon","g1224",338,332,172,236
"chrI_pilon","g1225",9,9,6,14
"chrI_pilon","g1226",589,399,710,354
"chrI_pilon","g1227",0,1,1,0
"chrI_pilon","g1228",32,40,46,52
"chrI_pilon","g1229",161,189,108,123
"chrI_pilon","g123",2,8,3,11
"chrI_pilon","g1230",301,333,191,239
"chrI_pilon","g1231",226,286,203,248
"chrI_pilon","g1232",40,40,23,32
"chrI_pilon","g1233",584,578,451,572
"chrI_pilon","g1234",274,298,208,247
"chrI_pilon","g1235",317,356,270,366
"chrI_pilon","g1236",30,41,33,25
"chrI_pilon","g1237",34,57,30,25
"chrI_pilon","g1238",1079,575,794,789
"chrI_pilon","g1239",173,164,107,166
"chrI_pilon","g124",69,87,71,202
"chrI_pilon","g1240",521,643,394,482
"chrI_pilon","g1241",1,1,0,1
"chrI_pilon","g1242",8,14,7,9
"chrI_pilon","g1243",712,909,823,818
"chrI_pilon","g1244",995,981,813,994
"chrI_pilon","g1245",142,178,113,156
"chrI_pilon","g1246",568,582,454,489
"chrI_pilon","g1247",12,21,18,17
"chrI_pilon","g1248",15,23,17,21
"chrI_pilon","g1249",66,81,35,37
"chrI_pilon","g125",8,70,8,111
"chrI_pilon","g1250",464,475,344,424
"chrI_pilon","g1251",23,14,21,25
"chrI_pilon","g1252",108,104,88,109
"chrI_pilon","g1253",7229,6481,4166,4336
"chrI_pilon","g1254",758,802,619,749
"chrI_pilon","g1255",114,339,190,1145
"chrI_pilon","g1256",0,1,2,1
"chrI_pilon","g1257",412,503,343,378
"chrI_pilon","g1258",530,611,349,340
"chrI_pilon","g1259",249,248,185,225
"chrI_pilon","g126",15,34,12,27
"chrI_pilon","g1260",1227,1245,871,956
"chrI_pilon","g1261",8,3,4,4
"chrI_pilon","g1262",0,0,0,0
"chrI_pilon","g1263",5,4,2,2
"chrI_pilon","g1264",0,0,2,3
"chrI_pilon","g1265",56,83,66,145
"chrI_pilon","g1266",1,0,0,0
"chrI_pilon","g1267",0,0,0,1
"chrI_pilon","g1268",412,445,376,412
"chrI_pilon","g1269",289,303,199,234
"chrI_pilon","g127",377,397,267,328
"chrI_pilon","g1270",85,104,61,83
"chrI_pilon","g1271",4,4,0,11
"chrI_pilon","g1272",20,29,11,29
"chrI_pilon","g1273",219,255,149,158
"chrI_pilon","g1274",225,278,222,256
"chrI_pilon","g1275",0,0,0,0
"chrI_pilon","g1276",10,6,7,7
"chrI_pilon","g1277",137,195,95,103
"chrI_pilon","g1278",180,217,166,182
"chrI_pilon","g1279",67,73,42,54
"chrI_pilon","g128",56,52,48,73
"chrI_pilon","g1280",97,103,71,78
"chrI_pilon","g1281",31,23,29,43
"chrI_pilon","g1282",134,198,89,121
"chrI_pilon","g1283",3,4,1,4
"chrI_pilon","g1284",232,289,248,244
"chrI_pilon","g1285",80,78,73,46
"chrI_pilon","g1286",8,16,23,35
"chrI_pilon","g1287",30,35,29,37
"chrI_pilon","g1288",0,0,1,1
"chrI_pilon","g1289",122,104,72,75
"chrI_pilon","g129",26,25,20,28
"chrI_pilon","g1290",272,313,189,255
"chrI_pilon","g1291",2495,2837,2118,2430
"chrI_pilon","g1292",434,482,396,496
"chrI_pilon","g1293",24,32,24,73
"chrI_pilon","g1294",33,38,33,28
"chrI_pilon","g1295",20,15,12,16
"chrI_pilon","g1296",1406,1610,1365,1451
"chrI_pilon","g1297",0,1,0,0
"chrI_pilon","g1298",0,0,0,1
"chrI_pilon","g1299",425,402,263,219
"chrI_pilon","g13",141,169,88,132
"chrI_pilon","g130",47,39,25,22
"chrI_pilon","g1300",265,329,202,258
"chrI_pilon","g1301",10,9,3,7
"chrI_pilon","g1302",5,23,4,5
"chrI_pilon","g1303",1099,1274,899,1103
"chrI_pilon","g1304",885,1078,664,796
"chrI_pilon","g1305",260,276,189,168
"chrI_pilon","g1306",728,851,445,555
"chrI_pilon","g1307",272,278,198,230
"chrI_pilon","g1308",14,15,11,13
"chrI_pilon","g1309",49,72,44,48
"chrI_pilon","g131",210,188,93,123
"chrI_pilon","g1310",5,2,4,1
"chrI_pilon","g1311",4,8,10,2
"chrI_pilon","g1312",1,3,2,0
"chrI_pilon","g1313",11,18,10,5
"chrI_pilon","g1314",38,37,58,40
"chrI_pilon","g1315",0,0,2,2
"chrI_pilon","g1316",133,170,129,190
"chrI_pilon","g1317",149,197,131,134
"chrI_pilon","g1318",33,106,55,229
"chrI_pilon","g1319",775,784,535,622
"chrI_pilon","g132",1,1,1,0
"chrI_pilon","g1320",902,982,739,825
"chrI_pilon","g1321",125,149,101,109
"chrI_pilon","g1322",6,7,1,8
"chrI_pilon","g1323",2,2,2,5
"chrI_pilon","g1324",6,12,6,8
"chrI_pilon","g1325",11,19,13,27
"chrI_pilon","g1326",0,0,0,0
"chrI_pilon","g1327",2,0,0,1
"chrI_pilon","g1328",3,7,11,20
"chrI_pilon","g1329",2,1,0,0
"chrI_pilon","g133",5,5,4,15
"chrI_pilon","g1330",117,163,107,107
"chrI_pilon","g1331",215,173,137,248
"chrI_pilon","g1332",0,0,0,2
"chrI_pilon","g1333",11,5,3,10
"chrI_pilon","g1334",1,1,0,1
"chrI_pilon","g1335",20,13,9,7
"chrI_pilon","g1336",225,214,142,210
"chrI_pilon","g1337",34,62,29,34
"chrI_pilon","g1338",610,696,458,516
"chrI_pilon","g1339",12,8,8,6
"chrI_pilon","g134",0,0,0,0
"chrI_pilon","g1340",194,198,167,174
"chrI_pilon","g1341",38,69,25,38
"chrI_pilon","g1342",3546,3950,2790,2960
"chrI_pilon","g1343",72,86,144,113
"chrI_pilon","g1344",2335,3052,2014,1976
"chrI_pilon","g1345",10,21,3,10
"chrI_pilon","g1346",399,472,322,311
"chrI_pilon","g1347",354,415,243,259
"chrI_pilon","g1348",1392,1483,1031,1199
"chrI_pilon","g1349",191,136,236,712
"chrI_pilon","g135",0,0,0,0
"chrI_pilon","g1350",22,24,34,25
"chrI_pilon","g1351",0,0,1,1
"chrI_pilon","g1352",431,496,334,391
"chrI_pilon","g1353",127,147,105,92
"chrI_pilon","g1354",1,0,1,0
"chrI_pilon","g1355",3,3,4,6
"chrI_pilon","g1356",2,0,0,0
"chrI_pilon","g1357",9,7,9,9
"chrI_pilon","g1358",5,1,1,3
"chrI_pilon","g1359",157,213,114,136
"chrI_pilon","g136",3,13,0,15
"chrI_pilon","g1360",205,273,167,173
"chrI_pilon","g1361",81,124,80,100
"chrI_pilon","g1362",146,139,106,93
"chrI_pilon","g1363",81,133,95,75
"chrI_pilon","g1364",0,1,1,2
"chrI_pilon","g1365",72,74,56,56
"chrI_pilon","g1366",117,125,104,80
"chrI_pilon","g1367",493,538,364,377
"chrI_pilon","g1368",32,36,30,65
"chrI_pilon","g1369",1,2,2,2
"chrI_pilon","g137",0,2,1,19
"chrI_pilon","g1370",9,9,4,12
"chrI_pilon","g1371",83,106,57,65
"chrI_pilon","g1372",191,232,136,154
"chrI_pilon","g1373",579,731,450,459
"chrI_pilon","g1374",7,2,3,1
"chrI_pilon","g1375",26,11,20,26
"chrI_pilon","g1376",1,4,2,8
"chrI_pilon","g1377",3,7,7,14
"chrI_pilon","g1378",2040,1160,2167,2371
"chrI_pilon","g1379",0,1,0,0
"chrI_pilon","g138",46,30,22,55
"chrI_pilon","g1380",1,1,0,1
"chrI_pilon","g1381",2,4,3,12
"chrI_pilon","g1382",4,4,4,6
"chrI_pilon","g1383",1,0,1,1
"chrI_pilon","g1384",4,0,0,1
"chrI_pilon","g1385",29,21,22,10
"chrI_pilon","g1386",75,71,70,115
"chrI_pilon","g1387",1,0,1,2
"chrI_pilon","g1388",147,176,131,151
"chrI_pilon","g1389",314,311,254,309
"chrI_pilon","g139",8,7,10,26
"chrI_pilon","g1390",0,0,0,0
"chrI_pilon","g1391",57,80,39,92
"chrI_pilon","g1392",1,0,1,1
"chrI_pilon","g1393",1,1,0,1
"chrI_pilon","g1394",216,250,170,172
"chrI_pilon","g1395",696,735,884,821
"chrI_pilon","g1396",1134,955,834,1178
"chrI_pilon","g1397",0,0,0,1
"chrI_pilon","g1398",0,0,0,0
"chrI_pilon","g1399",6,1,4,4
"chrI_pilon","g14",19,10,19,9
"chrI_pilon","g140",33,36,17,30
"chrI_pilon","g1400",0,1,0,0
"chrI_pilon","g1401",25,13,13,19
"chrI_pilon","g1402",0,0,1,1
"chrI_pilon","g1403",0,0,0,0
"chrI_pilon","g1404",385,421,362,427
"chrI_pilon","g1405",1,9,2,5
"chrI_pilon","g1406",0,2,1,2
"chrI_pilon","g1407",480,507,332,445
"chrI_pilon","g1408",57,70,33,43
"chrI_pilon","g1409",1974,2629,1731,1783
"chrI_pilon","g141",58,36,37,50
"chrI_pilon","g1410",493,607,413,408
"chrI_pilon","g1411",695,841,494,546
"chrI_pilon","g1412",536,660,365,449
"chrI_pilon","g1413",411,484,389,455
"chrI_pilon","g1414",219,268,159,208
"chrI_pilon","g1415",101,102,153,128
"chrI_pilon","g1416",125,110,80,71
"chrI_pilon","g1417",5,5,4,3
"chrI_pilon","g1418",873,876,681,821
"chrI_pilon","g1419",291,379,207,255
"chrI_pilon","g142",1,2,0,4
"chrI_pilon","g1420",59,70,31,40
"chrI_pilon","g1421",256,311,208,268
"chrI_pilon","g1422",302,267,297,322
"chrI_pilon","g1423",29,24,21,16
"chrI_pilon","g1424",281,304,286,457
"chrI_pilon","g1425",659,694,503,591
"chrI_pilon","g1426",62,99,61,85
"chrI_pilon","g1427",230,217,132,167
"chrI_pilon","g1428",294,281,207,259
"chrI_pilon","g1429",422,531,347,425
"chrI_pilon","g143",0,1,0,2
"chrI_pilon","g1430",245,194,222,233
"chrI_pilon","g1431",0,0,0,0
"chrI_pilon","g1432",3,9,0,10
"chrI_pilon","g1433",119,92,60,71
"chrI_pilon","g1434",236,280,200,210
"chrI_pilon","g1435",262,315,255,290
"chrI_pilon","g1436",89,131,76,78
"chrI_pilon","g1437",37,30,33,44
"chrI_pilon","g1438",75,82,61,62
"chrI_pilon","g1439",138,166,93,126
"chrI_pilon","g144",69,81,55,62
"chrI_pilon","g1440",2477,2624,2023,2151
"chrI_pilon","g1441",637,787,581,550
"chrI_pilon","g1442",11,15,22,14
"chrI_pilon","g1443",6,4,9,3
"chrI_pilon","g1444",876,895,435,486
"chrI_pilon","g1445",364,384,316,383
"chrI_pilon","g1446",95,104,62,76
"chrI_pilon","g1447",391,475,224,256
"chrI_pilon","g1448",399,371,311,256
"chrI_pilon","g1449",31,44,37,40
"chrI_pilon","g145",503,373,749,563
"chrI_pilon","g1450",19,20,30,31
"chrI_pilon","g1451",7,5,5,8
"chrI_pilon","g1452",308,329,227,342
"chrI_pilon","g1453",305,291,239,357
"chrI_pilon","g1454",10,7,4,15
"chrI_pilon","g1455",0,0,0,1
"chrI_pilon","g1456",5,16,7,41
"chrI_pilon","g1457",11,14,17,25
"chrI_pilon","g1458",85,84,74,67
"chrI_pilon","g1459",347,407,238,266
"chrI_pilon","g146",37,32,30,13
"chrI_pilon","g1460",425,487,385,397
"chrI_pilon","g1461",11,17,16,20
"chrI_pilon","g1462",446,523,362,415
"chrI_pilon","g1463",363,427,251,244
"chrI_pilon","g1464",90,131,64,61
"chrI_pilon","g1465",186,227,152,190
"chrI_pilon","g1466",7,14,2,14
"chrI_pilon","g1467",429,480,296,350
"chrI_pilon","g1468",552,630,449,499
"chrI_pilon","g1469",347,360,264,336
"chrI_pilon","g147",309,373,187,207
"chrI_pilon","g1470",34,12,20,50
"chrI_pilon","g1471",4807,4054,5178,4236
"chrI_pilon","g1472",9,53,12,80
"chrI_pilon","g1473",6,5,4,4
"chrI_pilon","g1474",40,34,25,43
"chrI_pilon","g1475",1,1,1,3
"chrI_pilon","g1476",1,0,2,1
"chrI_pilon","g1477",213,246,171,201
"chrI_pilon","g1478",103,138,83,87
"chrI_pilon","g1479",480,633,449,539
"chrI_pilon","g148",330,354,211,277
"chrI_pilon","g1480",2467,2619,2120,2223
"chrI_pilon","g1481",526,651,361,393
"chrI_pilon","g1482",339,391,223,214
"chrI_pilon","g1483",224,312,202,213
"chrI_pilon","g1484",39,45,43,55
"chrI_pilon","g1485",130,166,73,101
"chrI_pilon","g1486",258,290,200,208
"chrI_pilon","g1487",85,70,75,151
"chrI_pilon","g1488",1,0,4,1
"chrI_pilon","g1489",1,0,2,0
"chrI_pilon","g149",221,203,158,181
"chrI_pilon","g1490",0,0,1,0
"chrI_pilon","g1491",213,292,192,256
"chrI_pilon","g1492",64,69,38,69
"chrI_pilon","g1493",80,120,94,118
"chrI_pilon","g1494",1,0,2,1
"chrI_pilon","g1495",1,1,1,0
"chrI_pilon","g1496",352,314,263,304
"chrI_pilon","g1497",2,5,2,2
"chrI_pilon","g1498",3,11,4,30
"chrI_pilon","g1499",2,1,0,1
"chrI_pilon","g15",841,772,599,750
"chrI_pilon","g150",137,147,103,107
"chrI_pilon","g1500",1,0,2,2
"chrI_pilon","g1501",135,135,77,145
"chrI_pilon","g1502",75,80,58,76
"chrI_pilon","g1503",125,147,108,134
"chrI_pilon","g1504",959,919,717,645
"chrI_pilon","g1505",886,1063,479,525
"chrI_pilon","g1506",0,0,0,1
"chrI_pilon","g1507",460,560,333,409
"chrI_pilon","g1508",190,231,168,178
"chrI_pilon","g1509",101,106,62,54
"chrI_pilon","g151",109,143,120,140
"chrI_pilon","g1510",439,494,252,253
"chrI_pilon","g1511",10,28,20,22
"chrI_pilon","g1512",328,392,243,299
"chrI_pilon","g1513",0,2,1,3
"chrI_pilon","g1514",2,3,0,1
"chrI_pilon","g1515",671,735,558,727
"chrI_pilon","g1516",36,23,28,27
"chrI_pilon","g1517",117,98,82,111
"chrI_pilon","g1518",0,1,0,0
"chrI_pilon","g1519",9,7,4,35
"chrI_pilon","g152",8,13,6,9
"chrI_pilon","g1520",830,890,711,827
"chrI_pilon","g1521",131,170,106,101
"chrI_pilon","g1522",455,408,316,428
"chrI_pilon","g1523",141,104,128,132
"chrI_pilon","g1524",284,287,193,213
"chrI_pilon","g1525",203,164,149,208
"chrI_pilon","g1526",1,0,1,2
"chrI_pilon","g1527",2,3,7,6
"chrI_pilon","g1528",0,0,1,0
"chrI_pilon","g1529",0,1,0,6
"chrI_pilon","g153",231,235,163,202
"chrI_pilon","g1530",2,0,3,0
"chrI_pilon","g1531",0,0,0,0
"chrI_pilon","g1532",1,2,0,2
"chrI_pilon","g1533",17,12,8,21
"chrI_pilon","g1534",0,2,1,0
"chrI_pilon","g1535",1,2,0,0
"chrI_pilon","g1536",65,51,57,54
"chrI_pilon","g1537",542,584,411,449
"chrI_pilon","g1538",21,37,36,36
"chrI_pilon","g1539",226,233,168,179
"chrI_pilon","g154",1,6,4,8
"chrI_pilon","g1540",0,0,0,0
"chrI_pilon","g1541",9,5,3,7
"chrI_pilon","g1542",3,0,0,1
"chrI_pilon","g1543",3,2,2,1
"chrI_pilon","g1544",8,12,19,0
"chrI_pilon","g1545",1,3,0,4
"chrI_pilon","g1546",177,170,125,155
"chrI_pilon","g1547",127,150,106,111
"chrI_pilon","g1548",0,0,1,0
"chrI_pilon","g1549",4,9,2,15
"chrI_pilon","g155",97,98,59,63
"chrI_pilon","g1550",0,5,1,7
"chrI_pilon","g1551",74,65,37,44
"chrI_pilon","g1552",9,19,18,61
"chrI_pilon","g1553",124,107,84,113
"chrI_pilon","g1554",1406,1539,1013,1120
"chrI_pilon","g1555",754,773,538,657
"chrI_pilon","g1556",445,407,363,555
"chrI_pilon","g1557",40,50,25,36
"chrI_pilon","g1558",491,606,281,293
"chrI_pilon","g1559",512,534,380,485
"chrI_pilon","g156",22,23,17,43
"chrI_pilon","g1560",228,259,146,185
"chrI_pilon","g1561",1877,2844,1795,2018
"chrI_pilon","g1562",9,7,5,16
"chrI_pilon","g1563",180,179,117,173
"chrI_pilon","g1564",406,453,301,328
"chrI_pilon","g1565",16,13,24,15
"chrI_pilon","g1566",0,4,3,11
"chrI_pilon","g1567",582,626,418,535
"chrI_pilon","g1568",646,819,529,667
"chrI_pilon","g1569",0,0,0,0
"chrI_pilon","g157",3,1,4,3
"chrI_pilon","g1570",92,106,60,76
"chrI_pilon","g1571",9,6,5,8
"chrI_pilon","g1572",79,78,36,38
"chrI_pilon","g1573",403,394,243,348
"chrI_pilon","g1574",145,173,95,79
"chrI_pilon","g1575",5,5,2,4
"chrI_pilon","g1576",2,2,1,3
"chrI_pilon","g1577",47,58,41,33
"chrI_pilon","g1578",163,183,139,186
